loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name,Prepay Percent,Home Price
F104Q2336637,778.0,1/1/2005,0,12/1/2034,34580.0,0.0,1.0,O,0.69,19.0,300000,0.69,0.05875,R,0,FIX30,WA,SF,98200,P,360,2.0,Other sellers,Other servicers,0.9607407535009348,434782.6086956522
F104Q2336638,692.0,2/1/2005,0,1/1/2035,37860.0,0.0,1.0,O,0.76,48.0,180000,0.76,0.05875,R,0,FIX30,FL,SF,32500,P,360,2.0,Other sellers,Other servicers,0.8952448417144875,236842.1052631579
F104Q2336639,787.0,3/1/2005,0,2/1/2035,29180.0,0.12,1.0,O,0.85,25.0,212000,0.85,0.05875,T,0,FIX30,LA,SF,70500,P,360,2.0,Other sellers,Other servicers,0.9194386292472805,249411.76470588235
F104Q2336640,758.0,4/1/2005,0,2/1/2035,22540.0,0.0,1.0,O,0.14,16.0,49000,0.14,0.0575,R,0,FIX30,WI,SF,53000,P,359,2.0,Other sellers,Other servicers,0.9175952044295126,349999.99999999994
F104Q2336642,687.0,5/1/2005,0,4/1/2035,15980.0,0.0,1.0,O,0.76,,180000,0.76,0.05875,R,0,FIX30,FL,SF,33900,P,360,2.0,Other sellers,"PNCBANK,NATL",0.9041960008395277,236842.1052631579
F104Q2336643,639.0,2/1/2005,0,1/1/2035,11340.0,0.3,1.0,O,0.95,28.0,199000,0.95,0.055,T,0,FIX30,SC,SF,29600,P,360,1.0,GMACMTGECORP,Other servicers,0.9411722769288975,209473.68421052632
F104Q2336645,749.0,1/1/2005,0,6/1/2034,26100.0,0.0,1.0,O,0.8,34.0,176000,0.8,0.055,R,0,FIX30,MI,SF,49400,P,354,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.8727111644604336,220000.0
F104Q2336646,754.0,2/1/2005,0,7/1/2034,24340.0,0.0,1.0,O,0.8,47.0,144000,0.8,0.05875,R,0,FIX30,MI,CO,49300,P,354,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.9367273389615967,180000.0
F104Q2336647,691.0,3/1/2005,0,5/1/2034,,0.12,1.0,O,0.85,38.0,184000,0.85,0.06,T,0,FIX30,IN,SF,46100,P,351,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.8860673189068062,216470.58823529413
F104Q2336649,800.0,4/1/2005,0,7/1/2034,45820.0,0.0,1.0,O,0.69,,180000,0.69,0.0575,T,0,FIX30,KS,SF,66600,P,352,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.9344672334720356,260869.56521739133
F104Q2336650,628.0,3/1/2005,0,2/1/2035,,0.3,1.0,O,0.95,43.0,123000,0.95,0.0575,T,0,FIX30,AL,SF,36500,P,360,1.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.9515963789797504,129473.68421052632
F104Q2336651,769.0,3/1/2005,0,2/1/2035,,0.0,1.0,O,0.8,37.0,248000,0.8,0.0575,T,0,FIX30,MN,SF,56300,P,360,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.9305686217936616,310000.0
F104Q2336652,702.0,3/1/2005,0,2/1/2035,38060.0,0.12,1.0,O,0.85,58.0,174000,0.85,0.0575,T,0,FIX30,AZ,SF,85000,P,360,1.0,"ABNAMROMTGEGROUP,INC","ABNAMROMTGEGROUP,INC",0.9989559381022312,204705.88235294117
F104Q2336653,698.0,2/1/2005,0,7/1/2034,,0.0,1.0,O,0.65,48.0,123000,0.65,0.055,T,0,FIX30,TX,SF,75100,N,354,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.8712308745603526,189230.76923076922
F104Q2336655,643.0,2/1/2005,1,6/1/2034,,0.3,1.0,O,0.95,35.0,241000,0.95,0.05625,T,0,FIX30,PA,SF,18400,P,353,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.046213323624504254,253684.21052631582
F104Q2336656,793.0,2/1/2005,0,7/1/2034,11500.0,0.0,1.0,O,0.8,25.0,303000,0.8,0.05375,T,0,FIX30,AL,SF,36200,P,354,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.8740040197876923,378750.0
F104Q2336657,702.0,2/1/2005,0,7/1/2034,45300.0,0.3,1.0,O,0.95,48.0,283000,0.95,0.05625,T,0,FIX30,FL,SF,33500,P,354,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.8867241692296828,297894.7368421053
F104Q2336658,686.0,3/1/2005,0,2/1/2035,36100.0,0.25,1.0,O,0.89,27.0,121000,0.89,0.055,T,0,FIX30,FL,SF,32100,P,360,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.11769863222468284,135955.05617977527
F104Q2336659,715.0,2/1/2005,0,4/1/2034,,0.0,1.0,O,0.78,47.0,289000,0.78,0.05375,T,0,FIX30,NC,SF,28500,P,351,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.4463223781945194,370512.8205128205
F104Q2336660,766.0,2/1/2005,0,1/1/2035,,0.0,1.0,O,0.8,31.0,160000,0.8,0.055,T,0,FIX30,AL,SF,35000,P,360,2.0,"ABNAMROMTGEGROUP,INC","ABNAMROMTGEGROUP,INC",0.9696757716820706,200000.0
F104Q2336661,668.0,3/1/2005,0,2/1/2035,,0.0,1.0,O,0.74,44.0,277000,0.74,0.055,T,0,FIX30,AL,SF,36500,P,360,2.0,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.9619210966056825,374324.3243243243
F104Q2336662,753.0,2/1/2005,0,7/1/2034,12980.0,0.0,1.0,O,0.61,42.0,208000,0.61,0.065,R,0,FIX30,MI,SF,49000,P,354,1.0,"ABNAMROMTGEGROUP,INC","ABNAMROMTGEGROUP,INC",0.9863118810616235,340983.60655737703
F104Q2336665,758.0,3/1/2005,0,2/1/2035,17900.0,0.3,1.0,O,0.94,38.0,334000,0.94,0.05375,T,0,FIX30,SC,SF,29000,N,360,2.0,GMACMTGECORP,Other servicers,0.9244689810943216,355319.1489361702
F104Q2336666,673.0,3/1/2005,0,2/1/2035,35980.0,0.0,1.0,O,0.8,45.0,280000,0.8,0.05875,T,0,FIX30,CT,SF,6200,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9591760677960834,350000.0
F104Q2336667,743.0,3/1/2005,0,2/1/2035,47220.0,0.12,1.0,O,0.85,44.0,254000,0.85,0.06125,R,0,FIX30,NJ,SF,8300,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9696964207648319,298823.5294117647
F104Q2336668,727.0,3/1/2005,0,2/1/2035,,0.0,1.0,O,0.56,65.0,163000,0.56,0.06,T,0,FIX30,OH,SF,43100,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",-0.002099808741742126,291071.4285714285
F104Q2336669,676.0,3/1/2005,0,2/1/2035,24300.0,0.0,1.0,O,0.72,56.0,250000,0.72,0.06125,T,0,FIX30,CO,SF,81500,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9960804451815238,347222.22222222225
F104Q2336670,769.0,4/1/2005,0,3/1/2035,47894.0,0.0,1.0,O,0.8,47.0,287000,0.8,0.06125,T,0,FIX30,MD,SF,20600,N,360,1.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9951188920667497,358750.0
F104Q2336671,780.0,3/1/2005,0,2/1/2035,,0.0,1.0,O,0.8,47.0,161000,0.8,0.0575,R,0,FIX30,VA,PU,23100,P,360,2.0,Other sellers,"CITIMORTGAGE,INC",0.9001513811405737,201250.0
F104Q2336672,769.0,3/1/2005,1,2/1/2035,,0.0,1.0,O,0.56,43.0,133000,0.56,0.06,R,0,FIX30,MI,SF,49000,P,360,2.0,Other sellers,"CITIMORTGAGE,INC",0.930784388528229,237499.99999999997
F104Q2336673,650.0,3/1/2005,1,2/1/2035,39900.0,0.3,1.0,O,0.95,41.0,233000,0.95,0.06,T,0,FIX30,NV,SF,89500,P,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9980040119589805,245263.15789473685
F104Q2336674,688.0,3/1/2005,0,2/1/2035,,0.3,1.0,O,0.95,48.0,162000,0.95,0.06115,R,0,FIX30,PA,PU,17300,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9900492714495138,170526.31578947368
F104Q2336675,759.0,3/1/2005,0,2/1/2035,,0.25,1.0,S,0.88,52.0,252000,0.88,0.06125,T,0,FIX30,CO,PU,81600,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9980515492577539,286363.63636363635
F104Q2336676,788.0,3/1/2005,0,2/1/2035,,0.3,1.0,O,0.94,39.0,171000,0.94,0.05875,R,0,FIX30,PA,SF,17000,N,360,1.0,Other sellers,"JPMORGANCHASEBANK,NA",0.969484200793967,181914.8936170213
F104Q2336677,746.0,3/1/2005,0,2/1/2035,,0.0,1.0,O,0.74,53.0,329000,0.74,0.06375,T,0,FIX30,MD,SF,21600,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9962655283559507,444594.5945945946
F104Q2336678,723.0,2/1/2005,0,1/1/2035,,0.25,1.0,O,0.9,65.0,291000,0.9,0.059500000000000004,R,0,FIX30,OH,SF,43100,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9396659354914958,323333.3333333333
F104Q2336679,734.0,3/1/2005,0,2/1/2035,,0.3,1.0,O,0.92,41.0,179000,0.92,0.05875,R,0,FIX30,OH,SF,43300,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9740947370469167,194565.21739130435
F104Q2336680,712.0,3/1/2005,0,2/1/2035,38300.0,0.12,1.0,O,0.85,34.0,185000,0.85,0.0625,T,0,FIX30,PA,SF,15000,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9980999585715097,217647.05882352943
F104Q2336683,669.0,3/1/2005,0,2/1/2035,,0.0,1.0,O,0.72,32.0,146000,0.72,0.06375,R,0,FIX30,MD,SF,20600,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9934175913700627,202777.77777777778
F104Q2336684,723.0,3/1/2005,0,2/1/2035,40380.0,0.0,1.0,O,0.76,55.0,132000,0.76,0.06125,T,0,FIX30,NY,SF,14400,N,360,1.0,Other sellers,"JPMORGANCHASEBANK,NA",0.8951935350238004,173684.2105263158
F104Q2336685,673.0,3/1/2005,0,2/1/2035,,0.0,1.0,O,0.63,51.0,125000,0.63,0.0575,T,0,FIX30,NH,SF,3800,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9450462938996145,198412.6984126984
F104Q2336686,745.0,3/1/2005,0,2/1/2035,10580.0,0.0,1.0,O,0.8,51.0,172000,0.8,0.06,R,0,FIX30,NY,SF,12000,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.938784432244258,215000.0
F104Q2336687,651.0,3/1/2005,0,2/1/2035,24020.0,0.25,1.0,O,0.88,58.0,163000,0.88,0.06,T,0,FIX30,NY,SF,12800,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.026062691064757375,185227.27272727274
F104Q2336688,677.0,3/1/2005,0,2/1/2035,35004.0,0.0,1.0,O,0.61,45.0,334000,0.61,0.054900000000000004,R,0,FIX30,NY,SF,11700,N,360,2.0,Other sellers,Other servicers,0.9673130489500413,547540.9836065574
F104Q2336689,626.0,3/1/2005,0,2/1/2035,,0.0,1.0,O,0.52,37.0,89000,0.52,0.055,T,0,FIX30,NH,SF,3800,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9486828946659889,171153.84615384616
F104Q2336690,709.0,3/1/2005,0,2/1/2035,25060.0,0.12,1.0,O,0.89,47.0,110000,0.89,0.05625,T,0,FIX30,MS,SF,39500,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9594026427808019,123595.50561797753
F104Q2336691,678.0,3/1/2005,0,2/1/2035,18140.0,0.3,1.0,O,0.95,52.0,194000,0.95,0.05625,T,0,FIX30,OH,SF,43000,N,360,1.0,Other sellers,"JPMORGANCHASEBANK,NA",0.9728717183886579,204210.5263157895
F104Q2336692,664.0,3/1/2005,0,2/1/2035,29460.0,0.3,1.0,O,0.95,34.0,150000,0.95,0.05625,T,0,FIX30,FL,PU,34700,N,360,2.0,Other sellers,"JPMORGANCHASEBANK,NA",0.8687201151345438,157894.73684210528
F104Q2336695,626.0,2/1/2005,0,1/1/2035,49420.0,0.12,1.0,O,0.84,40.0,121000,0.84,0.065,T,0,FIX30,WA,SF,98900,C,360,1.0,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA",0.0019028408445524432,144047.61904761905
F104Q2336696,715.0,3/1/2005,0,2/1/2035,46540.0,0.12,1.0,O,0.89,28.0,196000,0.89,0.0575,T,0,FIX30,NY,SF,13300,P,360,2.0,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA",0.955453649510097,220224.7191011236
F104Q2336698,707.0,2/1/2005,0,1/1/2035,13380.0,0.0,2.0,I,0.8,39.0,117000,0.8,0.06625,R,0,FIX30,WA,SF,98200,P,360,1.0,Other sellers,Other servicers,0.9360722586656399,146250.0
F104Q2336699,773.0,1/1/2005,0,12/1/2034,13380.0,0.0,1.0,O,0.75,46.0,200000,0.75,0.0575,R,0,FIX30,WA,SF,98200,P,360,2.0,Other sellers,Other servicers,0.00021173332709405144,266666.6666666667
F104Q2336700,802.0,4/1/2005,0,3/1/2035,,0.0,1.0,O,0.61,18.0,186000,0.61,0.06,R,0,FIX30,VA,SF,24000,P,360,1.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9358668726932361,304918.0327868853
F104Q2336701,672.0,6/1/2005,0,5/1/2035,,0.3,1.0,S,0.95,25.0,285000,0.95,0.065,T,0,FIX30,VA,SF,24100,N,360,1.0,Other sellers,Other servicers,0.9820726903232617,300000.0
F104Q2336702,792.0,5/1/2005,0,4/1/2035,15980.0,0.0,1.0,O,0.5,21.0,80000,0.5,0.06125,R,0,FIX30,FL,SF,33900,P,360,1.0,Other sellers,Other servicers,0.9066773452142614,160000.0
F104Q2336704,605.0,5/1/2005,0,4/1/2035,10420.0,0.0,1.0,O,0.8,39.0,210000,0.8,0.055,R,0,FIX30,OH,SF,44200,P,360,2.0,Other sellers,Other servicers,0.8890452905354816,262500.0
F104Q2336705,697.0,4/1/2005,0,3/1/2035,10420.0,0.0,1.0,O,0.79,33.0,334000,0.79,0.055,R,0,FIX30,OH,SF,44000,P,360,2.0,Other sellers,Other servicers,0.8849798701805555,422784.8101265823
F104Q2336706,794.0,2/1/2005,0,1/1/2035,13820.0,0.3,1.0,O,0.95,30.0,173000,0.95,0.07125,T,0,FIX30,AL,PU,35000,P,360,1.0,Other sellers,Other servicers,0.9925387489453149,182105.26315789475
F104Q2336707,712.0,6/1/2005,0,5/1/2035,36740.0,0.0,1.0,O,0.91,29.0,172000,0.8,0.0625,R,0,FIX30,FL,SF,34700,P,360,2.0,Other sellers,Other servicers,0.8814078987256093,215000.0
F104Q2336708,789.0,5/1/2005,0,4/1/2034,28020.0,0.0,1.0,O,0.25,20.0,99000,0.25,0.0625,R,0,FIX30,MI,SF,49000,N,348,2.0,Other sellers,Other servicers,0.8771926256735053,396000.0
F104Q2336709,649.0,4/1/2005,0,12/1/2034,,0.0,1.0,O,0.52,46.0,334000,0.52,0.065,R,0,FIX30,PA,SF,16800,N,357,2.0,Other sellers,Other servicers,0.995342716816472,642307.6923076923
F104Q2336710,707.0,4/1/2005,1,6/1/2034,,0.3,1.0,O,0.95,35.0,281000,0.95,0.055,R,0,FIX30,PA,SF,18300,P,351,2.0,Other sellers,Other servicers,0.8803405032614892,295789.47368421056
F104Q2336711,748.0,3/1/2005,0,2/1/2035,40060.0,0.0,1.0,O,0.76,25.0,125000,0.76,0.05875,R,0,FIX30,VA,SF,23000,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9194135228359024,164473.68421052632
F104Q2336712,681.0,5/1/2005,0,4/1/2035,27260.0,0.3,1.0,O,0.92,46.0,228000,0.92,0.05875,R,0,FIX30,FL,SF,32000,P,360,2.0,Other sellers,Other servicers,-0.0034805469594020345,247826.08695652173
F104Q2336713,712.0,4/1/2005,0,3/1/2034,19660.0,0.0,1.0,S,0.46,26.0,100000,0.46,0.0575,R,0,FIX30,FL,PU,32100,P,348,2.0,Other sellers,Other servicers,0.9626886328084848,217391.30434782608
F104Q2336714,802.0,4/1/2005,0,3/1/2035,10900.0,0.0,1.0,O,0.8,30.0,298000,0.8,0.05125,R,0,FIX30,PA,SF,18000,P,360,2.0,Other sellers,Other servicers,0.9100565248254129,372500.0
F104Q2336715,715.0,8/1/2005,0,7/1/2035,,0.3,1.0,O,0.95,,166000,0.95,0.06625,R,0,FIX30,NC,SF,28000,N,360,1.0,Other sellers,Other servicers,0.9967386197054526,174736.84210526317
F104Q2336716,691.0,4/1/2005,0,3/1/2035,,0.0,1.0,O,0.8,53.0,136000,0.8,0.05625,R,0,FIX30,KY,SF,40000,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.022456057409923506,170000.0
F104Q2336717,716.0,4/1/2005,0,3/1/2035,47260.0,0.0,1.0,O,0.7,25.0,250000,0.7,0.05625,R,0,FIX30,VA,SF,23400,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9391824858187766,357142.85714285716
F104Q2336718,801.0,4/1/2005,0,3/1/2035,,0.0,1.0,O,0.62,23.0,184000,0.62,0.05625,R,0,FIX30,GA,SF,31400,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.3151238970224748,296774.1935483871
F104Q2336719,752.0,4/1/2005,0,3/1/2035,,0.3,1.0,O,0.95,34.0,171000,0.95,0.05625,R,0,FIX30,SC,SF,29100,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.8761978928888164,180000.0
F104Q2336720,636.0,4/1/2005,0,3/1/2035,,0.0,1.0,O,0.18,24.0,125000,0.18,0.05625,R,0,FIX30,NC,SF,28600,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9130322947666838,694444.4444444445
F104Q2336721,745.0,4/1/2005,0,3/1/2035,43900.0,0.12,1.0,O,0.83,19.0,213000,0.83,0.05625,R,0,FIX30,SC,SF,29300,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.02978540065275326,256626.5060240964
F104Q2336722,781.0,4/1/2005,0,3/1/2035,23580.0,0.0,1.0,O,0.53,26.0,190000,0.53,0.05625,R,0,FIX30,GA,SF,30500,P,360,1.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9232017813119007,358490.56603773584
F104Q2336723,779.0,4/1/2005,0,3/1/2035,26820.0,0.0,1.0,O,0.8,34.0,184000,0.8,0.05625,T,0,FIX30,ID,SF,83400,N,360,2.0,USBANKNA,USBANKNA,0.9581401017841031,230000.0
F104Q2336724,752.0,5/1/2005,0,4/1/2035,15540.0,0.0,1.0,O,0.63,25.0,320000,0.63,0.06,R,0,FIX30,VT,SF,5400,C,360,2.0,Other sellers,Other servicers,0.9686641843730075,507936.50793650793
F104Q2336725,775.0,3/1/2005,0,2/1/2035,,0.0,1.0,O,0.8,42.0,171000,0.8,0.0575,R,0,FIX30,NC,SF,28500,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9151162891451692,213750.0
F104Q2336726,788.0,4/1/2005,0,3/1/2035,,0.0,1.0,O,0.8,39.0,296000,0.8,0.0575,R,0,FIX30,NC,PU,28300,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.8858589987335536,370000.0
F104Q2336727,746.0,4/1/2005,0,3/1/2035,,0.0,1.0,O,0.8,28.0,225000,0.8,0.05875,R,0,FIX30,VA,SF,22900,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,-0.0018633842650909982,281250.0
F104Q2336728,730.0,4/1/2005,0,3/1/2035,,0.0,1.0,O,0.63,45.0,333000,0.63,0.0575,R,0,FIX30,VA,SF,22500,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9178219413914265,528571.4285714285
F104Q2336729,742.0,4/1/2005,0,1/1/2035,,0.25,1.0,O,0.87,27.0,160000,0.87,0.05875,R,0,FIX30,KY,SF,40400,P,358,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9188043868776926,183908.0459770115
F104Q2336730,789.0,4/1/2005,0,3/1/2035,40060.0,0.0,1.0,S,0.5,46.0,54000,0.5,0.05875,R,0,FIX30,VA,PU,23100,P,360,1.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,-0.0033770266017758514,108000.0
F104Q2336731,700.0,4/1/2005,0,3/1/2035,,0.0,1.0,S,0.36,12.0,125000,0.36,0.0575,R,0,FIX30,NC,PU,27300,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9233176776131553,347222.22222222225
F104Q2336732,796.0,4/1/2005,0,3/1/2035,11700.0,0.0,1.0,O,0.38,30.0,165000,0.38,0.05875,R,0,FIX30,NC,SF,28700,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9304001973036349,434210.5263157895
F104Q2336733,607.0,4/1/2005,0,3/1/2035,,0.12,1.0,O,0.85,42.0,178000,0.85,0.0575,R,0,FIX30,FL,SF,32300,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.8707360214974174,209411.76470588235
F104Q2336734,638.0,4/1/2005,0,3/1/2035,,0.3,1.0,O,0.94,40.0,220000,0.94,0.0575,R,0,FIX30,NC,SF,27500,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9014447800931363,234042.55319148937
F104Q2336735,812.0,4/1/2005,0,3/1/2035,,0.0,1.0,O,0.53,28.0,126000,0.53,0.05875,R,0,FIX30,VA,PU,22400,P,360,1.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.8918061340213558,237735.84905660377
F104Q2336736,770.0,3/1/2005,0,2/1/2035,48900.0,0.0,1.0,O,0.33,46.0,135000,0.33,0.05875,R,0,FIX30,NC,PU,28400,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9446495662572333,409090.90909090906
F104Q2336737,626.0,3/1/2005,0,2/1/2035,40060.0,0.0,1.0,O,0.75,34.0,150000,0.75,0.05875,R,0,FIX30,VA,SF,23800,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.8729310034498904,200000.0
F104Q2336738,716.0,4/1/2005,0,3/1/2035,43900.0,0.0,1.0,O,0.8,23.0,240000,0.8,0.0575,R,0,FIX30,SC,SF,29300,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9424209315318249,300000.0
F104Q2336739,738.0,4/1/2005,0,3/1/2035,47894.0,0.0,1.0,O,0.6,26.0,325000,0.6,0.0575,R,0,FIX30,MD,SF,20600,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9914981505955978,541666.6666666667
F104Q2336740,771.0,4/1/2005,0,3/1/2035,37460.0,0.0,1.0,O,0.75,59.0,208000,0.75,0.05875,R,0,FIX30,FL,SF,32400,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9423875066924715,277333.3333333333
F104Q2336741,775.0,3/1/2005,0,2/1/2035,,0.0,1.0,O,0.66,45.0,250000,0.66,0.0575,R,0,FIX30,MD,SF,20600,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.94215583812703,378787.8787878788
F104Q2336742,766.0,4/1/2005,0,3/1/2035,,0.0,1.0,O,0.73,29.0,334000,0.73,0.05875,R,0,FIX30,SC,PU,29700,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9413002719283601,457534.2465753425
F104Q2336743,690.0,4/1/2005,0,3/1/2035,49020.0,0.0,1.0,O,0.8,51.0,140000,0.8,0.0575,R,0,FIX30,VA,SF,22600,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9304644285680937,175000.0
F104Q2336744,777.0,4/1/2005,0,3/1/2035,48900.0,0.0,1.0,O,0.77,58.0,334000,0.77,0.05875,R,0,FIX30,NC,PU,28400,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9304284575966896,433766.2337662338
F104Q2336745,747.0,4/1/2005,0,3/1/2035,,0.0,1.0,O,0.79,53.0,218000,0.79,0.0575,R,0,FIX30,VA,SF,22500,P,360,1.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9275965085327428,275949.36708860757
F104Q2336746,743.0,3/1/2005,0,7/1/2034,,0.0,1.0,O,0.59,42.0,119000,0.59,0.0575,T,0,FIX30,WI,SF,54800,P,353,2.0,Other sellers,Other servicers,0.8877108019774816,201694.9152542373
F104Q2336747,788.0,3/1/2005,0,7/1/2034,,0.0,1.0,O,0.51,27.0,131000,0.51,0.05875,T,0,FIX30,WI,SF,54900,P,353,2.0,Other sellers,Other servicers,0.9557693142330017,256862.74509803922
F104Q2336748,784.0,3/1/2005,0,7/1/2034,,0.0,1.0,O,0.58,34.0,143000,0.58,0.0575,T,0,FIX30,WI,SF,54900,P,353,2.0,Other sellers,Other servicers,0.9369705157701921,246551.72413793104
F104Q2336749,674.0,5/1/2005,0,4/1/2035,,0.0,1.0,O,0.78,44.0,233000,0.78,0.05625,T,0,FIX30,FL,SF,32000,P,360,1.0,"TAYLOR,BEAN&WHITAKER",Other servicers,0.0028548896785861146,298717.9487179487
F104Q2336751,734.0,4/1/2005,0,6/1/2034,,0.12,1.0,O,0.85,37.0,293000,0.85,0.0575,R,0,FIX30,PA,SF,18300,P,351,1.0,Other sellers,Other servicers,0.47414782637010483,344705.8823529412
F104Q2336752,800.0,3/1/2005,0,2/1/2035,45300.0,0.0,1.0,O,0.8,46.0,155000,0.8,0.05875,T,0,FIX30,FL,PU,34600,P,360,1.0,USBANKNA,USBANKNA,0.9969117217800296,193750.0
F104Q2336753,769.0,3/1/2005,0,2/1/2035,,0.0,1.0,S,0.78,36.0,334000,0.78,0.06,R,0,FIX30,MD,SF,21800,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9098422477500352,428205.1282051282
F104Q2336754,708.0,3/1/2005,0,2/1/2035,,0.25,1.0,O,0.87,39.0,195000,0.87,0.06,R,0,FIX30,WV,SF,26500,P,360,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9979946078432218,224137.93103448275
F104Q2336755,668.0,4/1/2005,0,6/1/2034,,0.3,1.0,O,0.95,37.0,311000,0.95,0.055,T,0,FIX30,PA,SF,18300,P,351,2.0,Other sellers,Other servicers,0.9324542226433998,327368.4210526316
F104Q2336756,683.0,4/1/2005,0,6/1/2034,,0.0,1.0,O,0.6,18.0,148000,0.6,0.05625,T,0,FIX30,PA,SF,18600,P,351,2.0,Other sellers,Other servicers,0.02579205921559873,246666.6666666667
