loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name
F103Q2567463,784,8/1/2005,N,7/1/2035,37340,0,1,O,24,42,300000,24,5.875,R,N,FIX30,FL,SF,32900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2567464,675,11/1/2005,,10/1/2035,27260,0,1,O,80,50,188000,80,6,R,N,FIX30,FL,SF,32200,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2567468,712,5/1/2005,N,10/1/2033,,30,1,O,95,22,147000,95,6.625,R,N,FIX30,OH,SF,45600,P,342,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567469,724,5/1/2005,N,5/1/2033,45780,0,1,O,76,20,76000,76,5.875,R,N,FIX30,OH,SF,43600,N,337,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567470,722,5/1/2005,N,6/1/2033,,0,1,O,78,34,163000,78,5.75,R,N,FIX30,AZ,SF,85300,N,338,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567471,646,11/1/2005,N,1/1/2034,,0,1,O,77,50,107000,77,6.125,R,N,FIX30,OH,SF,45100,P,339,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567472,785,8/1/2005,N,7/1/2033,23844,0,1,O,93.17005,23,74000,78,6,R,N,FIX30,IN,SF,46300,P,336,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567473,764,7/1/2005,N,6/1/2033,29620,0,1,O,73.64357,48,83000,46,6,R,N,FIX30,MI,SF,48900,N,336,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567474,785,10/1/2005,Y,7/1/2033,17140,0,1,O,78,54,97000,78,6,R,N,FIX30,OH,SF,45200,P,334,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567475,795,7/1/2005,N,6/1/2033,16580,25,1,O,80,14,78000,80,6,R,N,FIX30,IL,SF,61800,N,336,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567476,721,9/1/2005,N,7/1/2033,17140,0,1,O,93.12396,33,224000,78,5.75,R,N,FIX30,OH,SF,45200,P,335,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567477,800,8/1/2005,N,5/1/2033,38060,0,1,O,58,23,146000,58,6,R,N,FIX30,AZ,SF,85200,N,334,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567478,729,5/1/2005,Y,7/1/2033,45780,25,1,O,88,33,111000,88,6,R,N,FIX30,OH,SF,43500,P,339,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567479,665,11/1/2005,N,5/1/2033,19380,0,1,O,60,34,124000,60,6.125,R,N,FIX30,OH,SF,45400,C,331,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567480,760,5/1/2005,N,7/1/2033,19380,0,1,O,77,47,198000,77,5.75,R,N,FIX30,OH,SF,45300,P,339,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567481,742,10/1/2005,N,5/1/2033,18140,0,1,O,71,26,166000,71,5.75,R,N,FIX30,OH,SF,43000,N,332,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567482,771,8/1/2005,N,5/1/2033,34940,0,1,S,61,19,89000,61,6,R,N,FIX30,FL,CO,34100,N,334,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567483,761,4/1/2005,N,7/1/2033,17460,0,1,O,68,58,142000,68,5.75,R,N,FIX30,OH,SF,44000,C,340,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567566,788,10/1/2005,N,9/1/2035,47894,0,1,O,46,16,323000,46,5.25,R,N,FIX30,MD,SF,20700,P,360,2,"BANKOFAMERICA,NA","BANKOFAMERICA,NA"
F103Q2567588,731,7/1/2005,N,6/1/2035,,0,1,O,37,16,66000,37,6.625,R,N,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers
F103Q2567652,759,1/1/2005,,12/1/2034,,0,1,O,73,39,162000,73,6.375,R,N,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers
F103Q2567653,684,1/1/2005,,12/1/2034,,0,1,O,68,26,100000,68,6.375,R,N,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers
F103Q2567691,614,2/1/2005,N,6/1/2033,,25,1,O,90,40,214000,90,6,T,N,FIX30,PA,SF,18300,P,341,1,"ABNAMROMTGEGROUP,INC","ABNAMROMTGEGROUP,INC"
F103Q2567692,723,3/1/2005,N,5/1/2033,,30,1,O,95,46,186000,95,5.875,T,N,FIX30,PA,SF,18300,P,339,1,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC"
F103Q2567694,624,9/1/2005,N,8/1/2035,28740,12,1,O,85,56,276000,85,6.5,T,N,FIX30,NY,SF,12400,N,360,2,Other sellers,Other servicers
F103Q2567695,775,1/1/2006,N,7/1/2033,,0,1,O,69,17,78000,69,6.44,R,N,FIX30,IN,SF,47300,P,331,2,Other sellers,Other servicers
F103Q2567717,739,12/1/2005,N,11/1/2035,37340,0,1,O,65,13,295000,65,6.5,T,N,FIX30,FL,SF,32900,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2567737,758,4/1/2005,Y,5/1/2033,28140,40,1,O,97,34,111000,97,5.5,R,N,FIX30,MO,SF,64100,P,338,1,Other sellers,Other servicers
F103Q2567766,713,2/1/2006,N,7/1/2033,29404,0,1,O,62,28,127000,45,6.625,R,N,FIX30,WI,SF,53100,C,330,2,Other sellers,Other servicers
F103Q2567773,697,2/1/2006,N,1/1/2036,,25,1,S,88,57,322000,88,6.375,T,N,FIX30,CO,SF,81000,N,360,2,NATLCITYMTGECO,"PNCMTGESERVICES,INC"
F103Q2567774,756,3/1/2006,N,7/1/2033,43100,12,1,O,80,22,132000,80,6.375,R,N,FIX30,WI,SF,53000,P,329,2,Other sellers,Other servicers
F103Q2567944,790,8/1/2005,N,12/1/2033,,0,1,O,51,36,142000,51,5.875,R,,FIX30,PA,SF,16200,P,341,2,Other sellers,Other servicers
F103Q2568157,761,1/1/2006,N,5/1/2033,41780,0,1,O,76,19,227000,76,6.5,R,N,FIX30,OH,SF,44800,P,329,2,USBANKNA,USBANKNA
F103Q2568158,782,3/1/2006,N,4/1/2033,33340,25,1,O,88,41,156000,88,6.2,R,N,FIX30,WI,SF,53000,N,326,2,Other sellers,Other servicers
F103Q2568191,745,8/1/2005,N,6/1/2033,40420,25,1,O,86,8,77000,86,5.875,R,N,FIX30,IL,SF,61100,P,335,2,USBANKNA,USBANKNA
F103Q2568192,795,5/1/2006,N,7/1/2033,,0,2,O,86,32,54000,86,6.75,R,N,FIX30,NY,SF,13600,P,327,1,Other sellers,Other servicers
F103Q2568194,685,7/1/2006,N,11/1/2033,,25,1,O,87,35,113000,87,7.125,R,N,FIX30,NY,SF,13400,N,329,1,Other sellers,Other servicers
F103Q2568200,747,4/1/2006,N,11/1/2033,47894,0,1,O,71,49,190000,71,6.25,T,N,FIX30,MD,SF,20700,P,332,2,USBANKNA,USBANKNA
F103Q2568201,803,4/1/2006,N,11/1/2033,47894,0,1,O,79,29,221000,79,6.25,T,N,FIX30,MD,SF,20700,N,332,1,USBANKNA,USBANKNA
F103Q2568203,731,6/1/2006,N,5/1/2036,36740,0,1,O,80,43,212000,80,6.25,T,N,FIX30,FL,SF,34700,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2568204,611,9/1/2006,N,8/1/2036,36740,0,1,O,58,44,417000,58,6.875,R,N,FIX30,FL,PU,34700,P,360,2,Other sellers,Other servicers
F103Q2568212,800,8/1/2006,,6/1/2033,16974,0,1,O,64,39,168000,64,6.875,R,N,FIX30,IL,SF,60400,N,323,2,Other sellers,Other servicers
F103Q2568214,740,7/1/2006,N,6/1/2033,,0,1,O,72,29,139000,72,7,T,N,FIX30,FL,SF,33000,N,324,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2568215,648,7/1/2006,N,6/1/2036,42644,0,1,O,73,24,338000,73,6.5,T,N,FIX30,WA,SF,98200,C,360,2,Other sellers,Other servicers
F103Q2568216,786,9/1/2006,N,6/1/2033,11020,30,1,O,87,50,106000,87,6.945,R,N,FIX30,PA,SF,16600,P,322,2,Other sellers,Other servicers
F103Q2568217,641,10/1/2006,N,9/1/2036,,0,1,O,63,26,157000,63,6.75,R,N,FIX30,NC,SF,28600,P,360,2,Other sellers,Other servicers
F103Q2568218,806,8/1/2006,N,6/1/2033,,0,1,O,63,28,313000,63,6.875,R,N,FIX30,WI,SF,54400,P,323,2,Other sellers,Other servicers
F103Q2568219,744,8/1/2006,N,7/1/2033,25180,0,1,O,68,28,169000,68,7.125,R,N,FIX30,MD,SF,21700,P,324,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2568226,778,10/1/2006,N,6/1/2033,,0,1,O,53,22,178000,41,6.625,R,N,FIX30,OK,SF,74000,N,321,2,Other sellers,Other servicers
F103Q2568249,692,2/1/2005,N,6/1/2033,,0,1,O,21,35,50000,21,6.5,R,N,FIX30,NC,SF,28600,C,341,2,Other sellers,Other servicers
F103Q2568258,779,9/1/2006,N,3/1/2034,,0,1,O,19,19,29000,19,7.25,R,N,FIX30,FL,SF,34600,P,331,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2568277,704,11/1/2006,N,5/1/2033,46060,0,1,O,86,40,264000,76,6.5,T,N,FIX30,AZ,SF,85600,P,319,2,Other sellers,Other servicers
F103Q2568278,792,12/1/2006,N,5/1/2033,,0,1,O,76,32,64000,76,6.5,R,N,FIX30,OK,CO,74000,P,318,2,Other sellers,Other servicers
F103Q2568280,746,11/1/2006,N,7/1/2033,17460,0,1,O,85.24441,38,73000,76,6.535,R,N,FIX30,OH,SF,44000,N,321,1,Other sellers,Other servicers
F103Q2568284,761,8/1/2006,N,5/1/2033,,0,1,O,75,38,232000,75,6.75,R,N,FIX30,MI,SF,49400,N,322,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568289,741,8/1/2006,N,7/1/2033,,30,1,O,92,46,125000,92,6.875,R,N,FIX30,MI,SF,48800,P,324,2,Other sellers,Other servicers
F103Q2568290,526,8/1/2006,N,7/1/2033,47644,0,1,O,71,30,148000,71,6.875,R,N,FIX30,MI,SF,48400,P,324,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568292,651,6/1/2006,N,4/1/2033,34740,0,1,O,60,55,160000,60,6.25,R,N,FIX30,MI,CO,49400,P,323,2,Other sellers,Other servicers
F103Q2568294,706,5/1/2006,N,5/1/2033,19804,0,1,O,76,26,192000,76,6.5,R,N,FIX30,MI,SF,48100,N,325,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568295,706,7/1/2006,N,6/1/2033,,0,1,O,76,25,191000,76,6.5,R,N,FIX30,MI,CO,49600,N,324,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568301,688,8/1/2006,N,6/1/2033,47644,0,1,O,33,41,68000,33,6.625,R,N,FIX30,MI,SF,48300,N,323,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568304,745,5/1/2006,N,7/1/2033,,0,1,O,24,17,57000,24,6.25,R,N,FIX30,MI,SF,48700,C,327,2,Other sellers,Other servicers
F103Q2568308,718,6/1/2006,N,6/1/2033,,0,1,O,66,34,120000,66,6.625,R,N,FIX30,MI,SF,49600,P,325,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568391,771,6/1/2006,N,5/1/2033,34940,0,1,S,37,20,98000,37,5.875,R,N,FIX30,FL,SF,34100,C,324,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568537,758,6/1/2005,N,6/1/2033,26100,0,1,O,23,31,48000,23,5.75,R,N,FIX30,MI,CO,49400,N,337,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568587,758,2/1/2005,N,7/1/2033,17460,0,1,O,80,39,190000,80,5.875,R,N,FIX30,OH,SF,44000,C,342,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568588,714,4/1/2005,N,5/1/2033,,0,1,O,72,33,201000,72,5.875,R,N,FIX30,OH,SF,44000,P,338,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568609,779,6/1/2005,Y,6/1/2033,,0,1,O,74,18,221000,74,5.5,R,N,FIX30,MI,SF,49200,P,337,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568646,710,7/1/2005,N,5/1/2033,26900,0,1,O,64,14,81000,64,6,T,N,FIX30,IN,SF,46100,P,335,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2568729,612,3/1/2007,N,7/1/2033,,25,1,O,84,46,224000,84,6.5,R,N,FIX30,OK,SF,74600,P,317,2,Other sellers,Other servicers
F103Q2568730,795,2/1/2007,,7/1/2033,,0,1,O,63,25,70000,62,6.25,R,N,FIX30,OH,SF,44800,N,318,2,Other sellers,Other servicers
F103Q2568732,806,3/1/2007,N,7/1/2033,20740,0,1,O,33,48,64000,33,6.5,R,N,FIX30,WI,SF,54700,P,317,2,Other sellers,Other servicers
F103Q2568939,809,5/1/2007,,6/1/2033,,25,1,O,89,50,99000,89,6.125,R,N,FIX30,OH,SF,44800,N,314,2,Other sellers,Other servicers
F103Q2568974,777,5/1/2007,N,5/1/2033,37860,0,1,O,58,19,117000,58,6.625,R,N,FIX30,FL,SF,32500,C,313,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2568975,708,5/1/2007,N,5/1/2033,25860,0,1,O,69,62,154000,69,6.625,R,N,FIX30,NC,SF,28600,C,313,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2568976,732,7/1/2007,N,8/1/2033,49340,0,1,O,39,18,105000,39,6.43,R,N,FIX30,MA,SF,1500,N,314,2,Other sellers,Other servicers
F103Q2568978,734,6/1/2007,N,5/1/2033,48900,0,1,O,19,39,66000,19,6.625,R,N,FIX30,NC,SF,28400,N,312,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2569001,739,6/1/2007,N,5/1/2033,,0,1,O,54,46,63000,54,6.5,R,N,FIX30,WI,SF,53100,P,312,2,Other sellers,Other servicers
F103Q2569002,781,7/1/2007,N,6/1/2033,33340,0,1,O,72,33,129000,72,6.375,R,N,FIX30,WI,SF,53000,N,312,2,Other sellers,Other servicers
F103Q2569003,787,8/1/2007,N,6/1/2033,22180,0,1,O,65,20,63000,65,7,R,N,FIX30,NC,SF,28300,N,311,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2569004,772,8/1/2007,N,7/1/2034,,0,1,O,13,19,57000,13,7,R,N,FIX30,FL,SF,32200,P,324,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2569005,746,7/1/2007,N,6/1/2033,,0,1,O,66,26,278000,66,6.625,R,N,FIX30,NC,SF,28500,C,312,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2569006,723,7/1/2007,N,6/1/2033,15980,0,1,S,61,32,222000,61,6.625,R,N,FIX30,FL,SF,34100,N,312,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2569007,598,9/1/2007,N,8/1/2037,44140,0,1,O,71,26,165000,71,6.875,R,N,FIX30,MA,SF,1300,N,360,2,Other sellers,Other servicers
F103Q2569008,766,9/1/2007,N,8/1/2037,15540,0,1,O,80,43,375000,80,6.875,R,N,FIX30,VT,SF,5400,N,360,2,Other sellers,Other servicers
F103Q2569009,789,6/1/2006,N,6/1/2033,47644,0,1,O,76,32,135000,76,5.75,R,N,FIX30,MI,SF,48300,P,325,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2569010,693,10/1/2006,N,7/1/2033,18140,0,1,O,76,31,174000,76,6.25,R,N,FIX30,OH,SF,43200,P,322,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2569011,794,7/1/2006,N,4/1/2033,30460,0,1,O,57,13,92000,57,6.375,R,N,FIX30,KY,SF,40500,N,322,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2569012,780,3/1/2007,N,6/1/2033,16974,0,1,O,56,33,213000,56,6.375,T,N,FIX30,IL,SF,60000,C,316,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2569013,702,1/1/2006,N,6/1/2033,47644,0,1,O,75,41,134000,75,6.375,R,N,FIX30,MI,SF,48200,N,330,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2569014,767,5/1/2006,Y,10/1/2033,24340,30,1,O,91,34,107000,91,6.5,T,N,FIX30,MI,SF,49500,P,330,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2569015,741,3/1/2006,N,7/1/2033,45780,0,1,O,45,43,66000,45,6.5,R,N,FIX30,OH,SF,43500,P,329,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2569016,793,7/1/2006,N,5/1/2033,,0,1,O,48,26,63000,48,6.75,R,N,FIX30,IL,SF,62400,C,323,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2569017,794,7/1/2006,N,5/1/2033,,0,1,O,67,27,136000,67,6.875,R,N,FIX30,MI,SF,49600,C,323,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2569018,813,8/1/2006,N,7/1/2033,26100,0,1,O,51,18,39000,51,6.875,R,N,FIX30,MI,CO,49400,N,324,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2569049,776,11/1/2007,N,10/1/2033,,0,1,O,65,26,130000,65,6.875,R,N,FIX30,VA,SF,23900,P,312,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2569062,759,7/1/2007,N,5/1/2033,44140,0,1,O,51,65,56000,51,6.415,R,N,FIX30,MA,SF,1300,N,311,1,Other sellers,Other servicers
F103Q2569063,780,7/1/2007,N,5/1/2033,44140,0,1,O,70,22,93000,70,6.435,R,N,FIX30,MA,SF,1300,C,311,2,Other sellers,Other servicers
F103Q2569064,800,3/1/2008,N,6/1/2033,16974,0,1,O,65,,100000,65,5.75,R,N,FIX30,IL,SF,60100,N,304,1,Other sellers,Other servicers
F103Q2569078,703,1/1/2008,N,7/1/2033,37100,0,1,O,63,61,301000,63,5,R,N,FIX30,CA,PU,91300,P,307,2,Other sellers,Other servicers
F103Q2569135,797,5/1/2008,N,5/1/2033,14484,0,1,O,29,42,115000,29,6.03,R,N,FIX30,MA,SF,2000,N,301,2,Other sellers,Other servicers
F103Q2569196,773,6/1/2008,N,7/1/2033,49340,0,1,O,78,37,198000,78,5.94,R,N,FIX30,MA,SF,1700,N,302,1,Other sellers,Other servicers
F103Q2569212,808,3/1/2008,N,5/1/2033,16974,0,1,O,65,21,109000,65,5.875,R,N,FIX30,IL,SF,60100,N,303,1,Other sellers,Other servicers
F103Q2569213,787,5/1/2008,N,6/1/2033,47644,0,1,O,69,35,121000,69,5.875,T,N,FIX30,MI,SF,48100,N,302,2,Other sellers,Other servicers
F103Q2569214,705,5/1/2008,N,5/1/2033,47644,0,1,O,72,,229000,72,5.875,T,N,FIX30,MI,CO,48300,N,301,2,Other sellers,Other servicers
F103Q2569215,791,4/1/2008,,5/1/2033,16974,0,1,O,72,20,245000,72,6,R,N,FIX30,IL,SF,60400,N,302,2,Other sellers,Other servicers
F103Q2569216,694,4/1/2008,,5/1/2033,16974,30,1,O,87,37,211000,87,6,R,N,FIX30,IL,SF,60000,N,302,2,Other sellers,Other servicers
F103Q2569219,813,6/1/2008,N,6/1/2033,19740,0,1,O,44,47,98000,44,5.875,R,N,FIX30,CO,SF,80100,N,301,1,Other sellers,Other servicers
F103Q2569230,705,6/1/2008,N,6/1/2033,47644,0,1,O,74,42,144000,74,6.25,R,N,FIX30,MI,SF,48000,N,301,2,Other sellers,Other servicers
F103Q2569233,684,5/1/2008,N,5/1/2033,17140,0,1,O,64,37,196000,64,5.875,T,N,FIX30,OH,SF,45100,N,301,1,Other sellers,Other servicers
F103Q2569238,813,5/1/2008,N,5/1/2033,41180,0,1,O,72,50,182000,72,5.875,R,N,FIX30,IL,SF,62200,N,301,1,Other sellers,Other servicers
F103Q2569239,766,6/1/2008,N,6/1/2033,,0,1,S,57,,180000,57,5.875,R,N,FIX30,MI,CO,49700,N,301,2,Other sellers,Other servicers
