loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name
F104Q3234941,788,3/1/2005,Y,2/1/2035,38900,25,1,O,92,48,165000,92,6,R,N,FIX30,WA,SF,98600,P,360,2,Other sellers,"CITIMORTGAGE,INC"
F104Q3234942,709,3/1/2005,N,2/1/2035,,17,1,O,90,40,193000,90,6,R,N,FIX30,MI,SF,48800,P,360,2,Other sellers,"CITIMORTGAGE,INC"
F104Q3234943,735,3/1/2005,N,2/1/2035,26420,25,1,O,90,33,289000,90,5.625,R,N,FIX30,TX,PU,77300,P,360,2,Other sellers,"CITIMORTGAGE,INC"
F104Q3234945,735,3/1/2005,Y,2/1/2035,,0,1,O,80,26,106000,80,6.75,R,N,FIX30,TX,SF,78500,P,360,2,Other sellers,"CITIMORTGAGE,INC"
F104Q3234946,699,3/1/2005,Y,2/1/2035,,0,1,O,80,42,105000,80,6.75,R,N,FIX30,MI,MH,49400,P,360,2,Other sellers,Other servicers
F104Q3234947,788,3/1/2005,N,2/1/2035,,30,1,O,95,60,162000,95,6.25,T,N,FIX30,WI,SF,54900,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3234948,624,3/1/2005,N,2/1/2035,,30,1,O,95,40,181000,95,6.125,T,N,FIX30,OH,SF,43100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3234949,647,3/1/2005,N,2/1/2035,38860,0,1,O,79,44,260000,79,6.375,T,N,FIX30,ME,SF,4000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3234957,669,2/1/2005,N,1/1/2035,,30,1,O,94,34,135000,94,6.125,T,N,FIX30,MS,SF,38800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3234958,748,3/1/2005,N,2/1/2035,,0,1,O,80,38,125000,80,5.875,T,N,FIX30,PA,SF,17800,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3234959,655,3/1/2005,N,2/1/2035,,0,1,O,80,41,127000,80,6.375,T,N,FIX30,MO,SF,63500,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3234960,724,3/1/2005,N,2/1/2035,10580,0,1,O,62,48,215000,62,5.875,T,N,FIX30,NY,SF,12800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3234961,779,3/1/2005,N,2/1/2035,29540,0,1,O,80,32,138000,80,5.625,T,N,FIX30,PA,SF,17500,N,360,2,Other sellers,Other servicers
F104Q3234962,649,4/1/2005,N,3/1/2035,,0,1,O,75,55,130000,75,5.625,T,N,FIX30,ME,SF,4500,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3234963,723,3/1/2005,N,2/1/2035,29460,30,1,O,95,37,141000,95,5.625,T,N,FIX30,FL,PU,34700,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3234984,706,2/1/2005,N,1/1/2035,,0,1,O,51,19,75000,51,6.375,T,N,FIX30,WA,SF,98800,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q3234988,715,3/1/2005,N,2/1/2035,21660,17,1,O,82,36,104000,82,6.375,T,N,FIX30,OR,MH,97400,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q3234991,757,3/1/2005,N,2/1/2035,28420,0,1,O,52,35,130000,52,6.375,T,N,FIX30,WA,SF,99300,P,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q3234996,666,3/1/2005,Y,2/1/2035,,0,1,O,69,55,350000,69,5.75,T,N,FIX30,NY,SF,12000,P,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q3234998,760,4/1/2005,N,3/1/2035,19460,0,1,O,80,40,192000,80,5.625,T,N,FIX30,AL,SF,35600,N,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC"
F104Q3235002,781,4/1/2005,N,1/1/2035,12980,0,1,O,80,41,177000,80,5.875,R,N,FIX30,MI,SF,49000,P,358,2,Other sellers,Other servicers
F104Q3235003,767,5/1/2005,N,4/1/2035,41060,0,1,O,76,48,360000,66,5.5,R,N,FIX30,MN,SF,56300,P,360,2,Other sellers,Other servicers
F104Q3235004,795,3/1/2005,N,8/1/2034,,0,1,O,68,18,155000,68,6.5,T,N,FIX30,WI,SF,54000,N,354,2,COUNTRYWIDE,COUNTRYWIDE
F104Q3235006,615,3/1/2005,N,2/1/2035,38860,0,1,O,72,19,167000,72,7.125,R,N,FIX30,ME,SF,4000,N,360,2,COUNTRYWIDE,COUNTRYWIDE
F104Q3235007,794,4/1/2005,N,3/1/2035,34740,0,1,O,80,44,278000,80,5.75,R,N,FIX30,MI,SF,49400,N,360,2,Other sellers,Other servicers
F104Q3235008,745,4/1/2005,N,3/1/2035,34740,0,1,O,77,35,198000,77,5.75,R,N,FIX30,MI,SF,49400,N,360,2,Other sellers,Other servicers
F104Q3235009,671,4/1/2005,N,9/1/2034,40380,0,1,O,75,51,152000,75,6,T,N,FIX30,NY,SF,14600,P,354,2,Other sellers,Other servicers
F104Q3235010,748,4/1/2005,N,3/1/2035,31540,0,1,O,45,50,137000,45,5.625,R,N,FIX30,WI,SF,53500,N,360,2,Other sellers,Other servicers
F104Q3235011,730,4/1/2005,N,8/1/2034,,27,1,O,88,41,210000,88,5.875,R,N,FIX30,NY,SF,13000,P,353,2,Other sellers,Other servicers
F104Q3235012,726,7/1/2005,N,6/1/2035,,25,1,O,88,42,216000,88,6,T,N,FIX30,PA,SF,18400,N,360,2,Other sellers,NATLCITYMTGECO
F104Q3235013,780,4/1/2005,N,3/1/2035,,30,1,S,95,36,169000,95,5.625,R,N,FIX30,SC,PU,29500,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235014,790,4/1/2005,N,3/1/2035,47894,0,1,O,66,24,220000,66,5.625,R,N,FIX30,MD,SF,20600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235015,731,4/1/2005,N,3/1/2035,,25,1,O,88,46,151000,88,5.625,R,N,FIX30,VA,SF,22900,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235016,639,4/1/2005,N,3/1/2035,,0,1,O,75,31,182000,75,5.625,R,N,FIX30,VA,SF,22700,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235017,741,4/1/2005,N,3/1/2035,17900,0,1,O,62,45,151000,62,5.625,R,N,FIX30,SC,SF,29000,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235018,801,4/1/2005,N,3/1/2035,30860,12,1,O,85,23,259000,85,5.5,T,N,FIX30,UT,SF,84300,N,360,2,USBANKNA,USBANKNA
F104Q3235019,708,7/1/2005,N,6/1/2035,,0,1,O,46,46,114000,46,6.75,T,N,FIX30,NH,SF,3200,N,360,2,Other sellers,Other servicers
F104Q3235021,788,4/1/2005,N,3/1/2035,,0,2,I,80,27,204000,80,6.5,R,N,FIX30,WA,SF,98600,P,360,2,Other sellers,Other servicers
F104Q3235022,788,4/1/2005,N,3/1/2035,,0,2,I,80,27,204000,80,6.5,R,N,FIX30,WA,SF,98600,P,360,2,Other sellers,Other servicers
F104Q3235024,619,4/1/2005,N,3/1/2035,17900,30,1,O,95,20,44000,95,5.875,R,N,FIX30,SC,SF,29200,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235025,730,4/1/2005,N,3/1/2035,,0,1,O,77,33,109000,77,5.75,R,N,FIX30,FL,PU,34400,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235026,747,3/1/2005,N,2/1/2035,,0,1,O,73,44,183000,73,5.875,R,N,FIX30,FL,PU,34200,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235027,762,4/1/2005,N,3/1/2035,,0,1,O,49,54,71000,49,5.875,R,N,FIX30,FL,SF,34400,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235028,681,4/1/2005,N,3/1/2035,,0,1,O,75,37,240000,75,5.75,R,N,FIX30,MD,SF,20600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235029,772,4/1/2005,N,3/1/2035,25860,0,1,O,58,50,100000,58,5.75,R,N,FIX30,NC,SF,28600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235030,726,4/1/2005,N,3/1/2035,,12,1,O,84,30,164000,84,5.75,R,N,FIX30,NC,SF,27000,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235031,762,5/1/2005,N,4/1/2035,,25,1,O,87,22,211000,87,5.75,R,N,FIX30,NC,SF,27900,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235032,743,4/1/2005,N,3/1/2035,,12,1,O,84,33,159000,84,5.75,R,N,FIX30,VA,SF,23900,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235033,776,4/1/2005,N,3/1/2035,49180,0,1,O,78,23,84000,78,5.75,R,N,FIX30,NC,SF,27100,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235034,760,4/1/2005,N,3/1/2035,,0,1,O,80,28,232000,80,5.875,R,N,FIX30,NC,SF,27500,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235035,774,4/1/2005,N,3/1/2035,,0,1,O,80,45,136000,80,5.875,R,N,FIX30,WV,SF,26500,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235036,734,4/1/2005,N,3/1/2035,,0,1,O,80,35,178000,80,5.75,R,N,FIX30,NC,SF,28300,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235037,767,5/1/2005,N,4/1/2035,,0,1,O,80,36,307000,80,5.875,R,N,FIX30,VA,PU,24500,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235038,769,4/1/2005,N,3/1/2035,47894,0,1,O,80.48846,54,334000,70,5.875,R,N,FIX30,VA,SF,22400,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235039,737,3/1/2005,N,2/1/2035,,30,1,O,95,37,257000,95,5.875,R,N,FIX30,VA,SF,23200,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235040,786,4/1/2005,N,3/1/2035,40580,0,1,O,76,13,158000,76,5.75,R,N,FIX30,NC,SF,27800,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235041,740,3/1/2005,N,10/1/2034,11540,0,1,O,80,28,171000,80,5.75,T,N,FIX30,WI,SF,54100,P,356,2,Other sellers,Other servicers
F104Q3235042,741,3/1/2005,N,10/1/2034,,0,1,O,80,32,215000,80,5.75,T,N,FIX30,WI,SF,54400,P,356,2,Other sellers,Other servicers
F104Q3235043,682,3/1/2005,N,8/1/2034,31540,0,1,O,80,33,221000,80,5.75,T,N,FIX30,WI,SF,53500,P,354,2,Other sellers,Other servicers
F104Q3235044,776,3/1/2005,N,8/1/2034,38060,30,1,O,95,38,260000,95,5.75,T,N,FIX30,AZ,SF,85200,P,354,2,Other sellers,Other servicers
F104Q3235045,742,5/1/2005,N,9/1/2034,40660,0,1,O,80,52,97000,80,5.75,R,N,FIX30,GA,SF,30100,P,353,1,Other sellers,Other servicers
F104Q3235046,763,6/1/2005,N,5/1/2035,36740,0,1,O,80,37,148000,80,6,R,N,FIX30,FL,SF,32700,P,360,1,Other sellers,USBANKNA
F104Q3235047,775,7/1/2005,N,6/1/2035,37460,0,1,O,80,30,312000,80,6,R,N,FIX30,FL,SF,32400,P,360,2,Other sellers,Other servicers
F104Q3235048,755,4/1/2005,N,3/1/2035,,30,1,O,95,41,125000,95,5.5,R,N,FIX30,GA,SF,31500,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235049,787,4/1/2005,N,3/1/2035,24860,0,1,O,80,47,300000,80,5.5,R,N,FIX30,SC,PU,29600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235050,760,5/1/2005,N,4/1/2035,,25,1,O,90,60,132000,90,5.875,R,N,FIX30,MI,SF,48600,P,360,2,Other sellers,Other servicers
F104Q3235051,686,5/1/2005,N,4/1/2035,47260,0,1,O,78,47,128000,78,5.625,R,N,FIX30,VA,SF,23600,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235052,661,4/1/2005,N,3/1/2035,25180,0,1,O,80,33,300000,80,6,R,N,FIX30,MD,SF,21700,P,360,2,Other sellers,Other servicers
F104Q3235053,717,5/1/2005,N,4/1/2035,,0,1,O,56,40,140000,56,5.625,R,N,FIX30,VA,SF,22600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q3235054,698,3/1/2005,N,2/1/2035,29620,0,1,O,80,43,315000,80,5.5,R,N,FIX30,MI,SF,48800,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235055,808,4/1/2005,N,3/1/2035,28020,0,1,O,70,40,116000,70,6,R,N,FIX30,MI,SF,49000,P,360,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235056,757,3/1/2005,N,2/1/2035,26100,0,1,O,74,39,150000,74,5.875,R,N,FIX30,MI,SF,49400,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235057,797,3/1/2005,N,2/1/2035,26900,25,1,O,88,45,242000,88,6,R,N,FIX30,IN,SF,46000,P,360,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235058,781,3/1/2005,N,8/1/2034,19380,0,1,O,80,28,196000,80,6.375,R,N,FIX30,OH,SF,45400,P,354,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235060,769,3/1/2005,N,2/1/2035,24340,30,1,O,95,31,182000,95,6.5,R,N,FIX30,MI,SF,49300,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235061,742,3/1/2005,N,8/1/2034,,12,1,O,85,29,135000,85,6.5,R,N,FIX30,IN,SF,47500,P,354,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235062,749,3/1/2005,N,8/1/2034,21780,0,1,O,77,29,116000,77,6.375,R,N,FIX30,IN,SF,47600,N,354,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235063,766,3/1/2005,N,2/1/2035,45780,0,1,O,79,27,197000,79,6.375,R,N,FIX30,OH,SF,43400,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235064,686,3/1/2005,N,2/1/2035,45780,30,1,O,93,33,247000,93,6.625,R,N,FIX30,OH,SF,43500,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235065,696,3/1/2005,N,2/1/2035,34740,0,1,O,80,30,171000,80,6.375,R,N,FIX30,MI,SF,49400,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235066,724,3/1/2005,N,2/1/2035,45780,0,1,O,80,38,163000,80,6.5,R,N,FIX30,OH,SF,43600,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235067,791,3/1/2005,N,8/1/2034,,25,1,O,90,20,234000,90,6.5,R,N,FIX30,OH,SF,45300,P,354,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235068,712,3/1/2005,N,2/1/2035,29620,12,1,O,80,38,169000,80,6.375,R,N,FIX30,MI,SF,48900,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235069,770,3/1/2005,N,2/1/2035,28020,0,1,O,78,45,106000,78,6.375,R,N,FIX30,MI,SF,49000,P,360,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235070,746,3/1/2005,N,2/1/2035,17140,0,1,O,80,40,200000,80,6.625,R,N,FIX30,OH,SF,45100,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235071,713,3/1/2005,N,2/1/2035,26100,30,1,O,95,43,206000,95,6.5,R,N,FIX30,MI,SF,49400,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235073,671,3/1/2005,N,2/1/2035,,30,1,O,95,48,185000,95,6.5,R,N,FIX30,MI,SF,49000,P,360,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235074,681,3/1/2005,N,2/1/2035,29620,25,1,O,80,29,282000,80,6.5,R,N,FIX30,MI,SF,48800,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235075,687,3/1/2005,N,2/1/2035,,25,1,O,89,59,117000,89,6.5,R,N,FIX30,OH,SF,45100,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235076,800,2/1/2005,N,7/1/2034,,30,1,O,95,27,136000,95,6.5,R,N,FIX30,IN,SF,47500,P,354,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235077,798,3/1/2005,N,2/1/2035,26900,0,1,O,77,26,115000,77,6.5,R,N,FIX30,IN,SF,47200,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235078,695,3/1/2005,N,8/1/2034,,0,1,O,80,39,192000,80,6.5,R,N,FIX30,OH,SF,45300,P,354,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235079,666,3/1/2005,N,2/1/2035,23844,25,1,O,90,30,307000,90,6.625,R,N,FIX30,IN,SF,46300,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235080,783,3/1/2005,N,2/1/2035,10420,0,1,O,80,41,211000,80,6.25,R,N,FIX30,OH,SF,44200,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235081,773,2/1/2005,N,1/1/2035,23060,0,1,O,80,30,155000,80,6.25,R,N,FIX30,IN,SF,46800,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235082,642,3/1/2005,N,2/1/2035,29620,25,1,O,90,39,164000,90,6.375,R,N,FIX30,MI,SF,48800,P,360,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235083,735,3/1/2005,N,2/1/2035,10420,0,1,O,78,52,176000,78,6.625,R,N,FIX30,OH,SF,44600,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235084,749,3/1/2005,N,2/1/2035,,12,1,O,85,38,134000,85,6.75,R,N,FIX30,OH,SF,45100,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235085,746,3/1/2005,N,2/1/2035,,0,1,O,76,45,137000,76,6.75,R,N,FIX30,KY,SF,41000,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235086,785,3/1/2005,N,2/1/2035,,0,1,O,74,28,186000,74,6.75,R,N,FIX30,IN,SF,46700,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q3235087,790,6/1/2005,N,5/1/2035,,0,1,O,41,37,334000,41,6.625,R,N,FIX30,PA,SF,19300,N,360,2,Other sellers,Other servicers
F104Q3235088,731,4/1/2005,N,3/1/2035,,0,1,O,64,51,98000,64,5.875,R,N,FIX30,FL,SF,32000,P,360,1,Other sellers,Other servicers
F104Q3235090,759,2/1/2005,N,1/1/2035,30460,0,1,O,80,20,264000,80,6.25,R,N,FIX30,KY,SF,40300,P,360,2,Other sellers,Other servicers
F104Q3235091,666,3/1/2005,Y,2/1/2035,10580,30,1,O,95,39,159000,95,6.125,R,N,FIX30,NY,SF,12100,P,360,2,COUNTRYWIDE,COUNTRYWIDE
F104Q3235092,748,3/1/2005,N,2/1/2035,13380,0,1,O,76,63,165000,76,6.5,R,N,FIX30,WA,SF,98200,P,360,2,Other sellers,Other servicers
F104Q3235093,794,5/1/2005,N,4/1/2035,,0,1,O,73,20,209000,73,5.875,R,N,FIX30,NC,SF,27900,P,360,2,Other sellers,Other servicers
F104Q3235094,779,3/1/2005,N,10/1/2034,45460,0,1,O,56,29,125000,56,5.875,R,N,FIX30,IN,SF,47800,P,356,2,Other sellers,Other servicers
F104Q3235096,681,4/1/2005,N,3/1/2035,,0,1,O,85,34,130000,74,5.695,R,N,FIX30,WI,SF,54800,N,360,2,Other sellers,Other servicers
F104Q3235097,776,6/1/2005,N,9/1/2034,49180,25,1,O,90,40,262000,90,5.875,R,N,FIX30,NC,SF,27000,P,352,2,Other sellers,"PNCMTGESERVICES,INC"
F104Q3235098,673,5/1/2005,N,4/1/2035,45780,0,1,O,74,26,240000,74,6,R,N,FIX30,OH,SF,43400,P,360,2,Other sellers,Other servicers
F104Q3235099,780,6/1/2005,N,4/1/2035,45780,0,1,O,59,37,190000,59,6,R,N,FIX30,OH,SF,43600,P,359,2,Other sellers,Other servicers
F104Q3235101,786,5/1/2005,N,4/1/2035,,0,1,O,77,28,250000,77,5.75,R,N,FIX30,SC,SF,29900,P,360,1,Other sellers,Other servicers
F104Q3235102,671,5/1/2005,N,8/1/2034,28940,25,1,O,88,49,198000,88,5.625,T,N,FIX30,TN,SF,37800,P,352,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3235103,747,6/1/2005,N,5/1/2035,36740,0,1,O,79,34,143000,79,6,R,N,FIX30,FL,SF,32700,P,360,2,Other sellers,USBANKNA
F104Q3235104,666,5/1/2005,N,4/1/2035,17900,30,1,O,91,47,156000,91,6,T,N,FIX30,SC,SF,29100,P,360,1,Other sellers,Other servicers
F104Q3235105,736,4/1/2005,N,9/1/2034,,0,1,O,80,50,181000,80,5.875,T,N,FIX30,WI,SF,54400,P,354,2,Other sellers,Other servicers
F104Q3235106,697,4/1/2005,N,9/1/2034,29100,0,1,O,80,29,259000,80,5.75,T,N,FIX30,WI,SF,54600,P,354,2,Other sellers,Other servicers
F104Q3235107,802,4/1/2005,N,8/1/2034,38060,0,1,O,39,23,89000,39,5.875,T,N,FIX30,AZ,SF,85300,P,353,2,Other sellers,Other servicers
F104Q3235108,737,4/1/2005,N,8/1/2034,,0,1,O,80,31,260000,80,5.625,T,N,FIX30,WI,SF,54400,P,353,2,Other sellers,Other servicers
F104Q3235109,763,4/1/2005,N,8/1/2034,38060,0,1,O,54,55,215000,54,5.75,T,N,FIX30,AZ,SF,85200,P,353,2,Other sellers,Other servicers
F104Q3235110,728,4/1/2005,N,3/1/2035,29180,17,1,O,89,39,190000,89,5.5,T,N,FIX30,LA,SF,70500,P,360,2,Other sellers,Other servicers
F104Q3235113,748,4/1/2005,N,3/1/2035,,0,1,O,80,37,133000,80,5.75,T,N,FIX30,AZ,SF,85600,N,360,2,USBANKNA,USBANKNA
F104Q3235114,757,4/1/2005,N,3/1/2035,,12,1,O,85,53,128000,85,5.895,R,N,FIX30,WI,SF,54800,N,360,1,Other sellers,Other servicers
F104Q3235115,768,4/1/2005,N,3/1/2035,43100,0,1,O,77,35,257000,77,5.785,R,N,FIX30,WI,SF,53000,N,360,2,Other sellers,Other servicers
F104Q3235116,703,4/1/2005,N,3/1/2035,47644,25,1,O,90,43,201000,90,6,R,N,FIX30,MI,SF,48800,N,360,2,Other sellers,Other servicers
F104Q3235117,707,5/1/2005,N,8/1/2034,12060,0,1,O,80,48,295000,80,5.625,T,N,FIX30,GA,SF,30000,P,352,2,Other sellers,"PNCBANK,NATL"
F104Q3235118,681,2/1/2005,N,1/1/2035,,0,1,O,49,30,120000,49,6.5,R,N,FIX30,WA,SF,98500,P,360,2,Other sellers,Other servicers
F104Q3235119,771,6/1/2005,N,5/1/2035,28740,0,1,O,91,39,170000,91,6.25,R,N,FIX30,NY,SF,12500,P,360,2,Other sellers,Other servicers
F104Q3235120,757,4/1/2005,N,3/1/2035,,30,1,O,94,32,164000,94,5.75,T,N,FIX30,FL,SF,32300,P,360,2,"TAYLOR,BEAN&WHITAKER",Other servicers
F104Q3235121,752,4/1/2005,N,3/1/2035,31540,0,1,O,80,37,264000,80,5.735,R,N,FIX30,WI,SF,53500,N,360,2,Other sellers,Other servicers
F104Q3235122,769,3/1/2005,Y,2/1/2035,,0,1,O,80,36,90000,80,5.5,T,N,FIX30,LA,SF,70500,P,360,2,Other sellers,Other servicers
F104Q3235123,749,4/1/2005,Y,3/1/2035,,12,1,O,81,32,90000,81,5.25,T,N,FIX30,LA,SF,70500,P,360,1,Other sellers,Other servicers
F104Q3235124,697,4/1/2005,Y,10/1/2034,,0,1,O,80,25,192000,80,5.625,R,N,FIX30,WI,SF,53500,P,355,2,Other sellers,Other servicers
F104Q3235125,714,4/1/2005,N,3/1/2035,,0,1,O,79,43,160000,79,6.125,R,N,FIX30,PA,SF,17300,P,360,1,Other sellers,USBANKNA
F104Q3235126,625,4/1/2005,N,3/1/2035,39540,25,1,O,90,47,232000,90,5.755,R,N,FIX30,WI,SF,53400,N,360,2,Other sellers,Other servicers
F104Q3235128,768,4/1/2005,N,10/1/2034,31540,0,1,O,67,42,231000,67,5.75,T,N,FIX30,WI,SF,53500,P,355,2,Other sellers,Other servicers
F104Q3235132,810,5/1/2005,N,4/1/2035,,0,1,O,45,52,75000,45,6,R,N,FIX30,DE,SF,19900,P,360,1,Other sellers,Other servicers
F104Q3235133,779,4/1/2005,N,10/1/2034,,0,1,O,72,23,118000,72,5.75,T,N,FIX30,WI,SF,54400,P,355,2,Other sellers,Other servicers
F104Q3235134,782,4/1/2005,N,9/1/2034,33340,0,1,O,80,52,145000,80,5.75,T,N,FIX30,WI,SF,53000,P,354,2,Other sellers,Other servicers
F104Q3235135,782,4/1/2005,N,10/1/2034,,0,1,O,80,47,180000,80,5.625,T,N,FIX30,WI,SF,53100,C,355,2,Other sellers,Other servicers
F104Q3235136,756,4/1/2005,N,3/1/2035,,0,1,O,76,32,263000,76,6.375,R,N,FIX30,OH,SF,43700,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3235137,776,5/1/2005,N,4/1/2035,10900,0,1,O,91,50,300000,53,5.875,R,N,FIX30,NJ,SF,7800,P,360,2,Other sellers,Other servicers
F104Q3235138,773,1/1/2005,N,12/1/2034,29540,0,1,O,80,47,200000,80,6.25,T,N,FIX30,PA,SF,17500,N,360,1,Other sellers,Other servicers
F104Q3235139,747,3/1/2005,N,2/1/2035,39340,0,1,O,67,52,194000,67,5.875,T,N,FIX30,UT,SF,84600,N,360,1,Other sellers,Other servicers
F104Q3235140,662,3/1/2005,N,2/1/2035,39340,0,1,O,80,53,330000,80,5.875,T,N,FIX30,UT,SF,84000,N,360,2,Other sellers,Other servicers
F104Q3235141,749,2/1/2005,N,1/1/2035,41620,0,1,O,80,37,286000,80,5.75,T,N,FIX30,UT,SF,84000,N,360,2,Other sellers,Other servicers
F104Q3235142,709,4/1/2005,N,3/1/2035,,30,1,O,89,64,182000,89,5.99,R,N,FIX30,PA,SF,17700,N,360,2,Other sellers,Other servicers
F104Q3235143,786,4/1/2005,N,3/1/2035,18140,0,1,O,69,46,215000,69,6.25,R,N,FIX30,OH,SF,43000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q3235144,760,4/1/2005,N,3/1/2035,17140,30,1,O,94,32,234000,94,6,R,N,FIX30,OH,SF,45100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
